"Shelf No.","Warehouse Code","Customer Code","Sub-wh. code","Zone Code","Sku Code","Available Qty.","pending shipped Qty.","Putaway time","Stock Type",Length,Width,Height,Wt,库位类型描述
595-031F,UK,G536,UK-5,UK-5PHIGH-P,M010000000001482100,69,0,"2021-02-11 04:50:56",Standard,87.00,20.00,6.00,0.660,英国仓卡板区库位
595-032B,UK,G666,UK-5,UK-5PHIGH-P,G666-G26001014,8,0,"2021-07-12 12:17:14",Standard,107.00,58.00,35.50,31.300,英国仓卡板区库位
595-032C,UK,G666,UK-5,UK-5PHIGH-P,G666-G26000843,10,0,"2021-07-12 12:26:52",Standard,100.00,56.00,34.00,27.400,英国仓卡板区库位
595-032D,UK,G536,UK-5,UK-5PHIGH-P,M010000000000221697,182,0,"2021-02-03 10:20:19",Standard,24.50,17.00,6.50,0.560,英国仓卡板区库位
595-032E,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004683,34,0,"2021-01-15 17:51:40",Standard,63.00,29.00,13.00,2.900,英国仓卡板区库位
595-032F,UK,G666,UK-5,UK-5PHIGH-P,G666-G34000345,7,0,"2021-07-12 14:55:10",Standard,70.00,58.00,57.00,21.600,英国仓卡板区库位
595-032G,UK,G666,UK-5,UK-5PHIGH-P,G666-G13005011,21,0,"2021-09-30 11:02:58",Standard,87.00,36.50,20.50,17.040,英国仓卡板区库位
595-033B,UK,G666,UK-5,UK-5PHIGH-P,G666-G26000863,10,0,"2021-07-12 12:10:31",Standard,100.00,56.00,34.00,27.400,英国仓卡板区库位
595-033C,UK,G666,UK-5,UK-5PHIGH-P,G666-Y00120,54,0,"2021-08-05 15:50:13",Standard,79.00,41.00,6.00,2.762,英国仓卡板区库位
595-033D,UK,G666,UK-5,UK-5PHIGH-P,G666-G26001050,23,0,"2021-09-30 11:13:51",Standard,64.00,63.00,7.00,4.200,英国仓卡板区库位
595-033E,UK,G536,UK-5,UK-5PHIGH-P,M010000000002188455,65,0,"2021-03-31 13:56:59",Standard,40.50,18.00,18.00,1.620,英国仓卡板区库位
595-033F,UK,G666,UK-5,UK-5PHIGH-P,G666-G34000345,4,0,"2021-07-12 15:08:44",Standard,70.00,58.00,57.00,21.600,英国仓卡板区库位
595-033G,UK,G666,UK-5,UK-5PHIGH-P,G666-G13005010,17,0,"2021-09-30 10:58:46",Standard,87.50,37.00,20.50,17.020,英国仓卡板区库位
595-034B,UK,G666,UK-5,UK-5PHIGH-P,G666-G26000863,10,0,"2021-07-12 12:05:13",Standard,100.00,56.00,34.00,27.400,英国仓卡板区库位
595-034C,UK,G666,UK-5,UK-5PHIGH-P,G666-G13000116,9,0,"2021-03-19 11:46:16",Standard,73.00,42.00,42.00,14.600,英国仓卡板区库位
595-034D,UK,G666,UK-5,UK-5PHIGH-P,G666-G14000154,50,0,"2021-07-15 15:45:48",Standard,73.00,28.70,12.00,4.231,英国仓卡板区库位
595-034E,UK,G3575,UK-5,UK-5PHIGH-P,G3575-VACD60BUK,56,0,"2021-11-05 21:48:54",Standard,44.00,40.00,20.00,3.142,英国仓卡板区库位
595-034F,UK,G666,UK-5,UK-5PHIGH-P,G666-G17000180,11,0,"2021-07-10 13:37:49",Standard,120.00,42.50,10.50,4.400,英国仓卡板区库位
595-034G,UK,G536,UK-5,UK-5PHIGH-P,M010000000001738251,3,0,"2020-09-23 03:59:05",Standard,67.50,50.50,17.00,12.700,英国仓卡板区库位
595-035B,UK,G666,UK-5,UK-5PHIGH-P,G666-G26001014,8,0,"2021-07-12 11:57:49",Standard,107.00,58.00,35.50,31.300,英国仓卡板区库位
595-035C,UK,G666,UK-5,UK-5PHIGH-P,G666-G85000130,20,0,"2021-07-15 15:43:17",Standard,86.50,30.50,25.50,13.660,英国仓卡板区库位
595-035D,UK,G536,UK-5,UK-5PHIGH-P,M010000000000317974,7,0,"2020-11-13 17:58:52",Standard,33.00,21.00,19.00,5.100,英国仓卡板区库位
595-035E,UK,G536,UK-5,UK-5PHIGH-P,M010000000001629162,84,0,"2021-02-11 04:34:51",Standard,122.00,14.00,9.00,1.820,英国仓卡板区库位
595-035F,UK,G536,UK-5,UK-5PHIGH-P,M010000000000318268,36,0,"2021-02-21 12:50:12",Standard,42.50,33.50,20.00,4.000,英国仓卡板区库位
595-036B,UK,G666,UK-5,UK-5PHIGH-P,G666-G13001513,10,0,"2021-07-15 15:40:39",Standard,57.00,55.00,40.00,13.800,英国仓卡板区库位
595-036C,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-GT68-BLUE,10,0,"2021-07-15 15:57:44",Standard,79.00,52.00,28.00,18.316,英国仓卡板区库位
595-036D,UK,G536,UK-5,UK-5PHIGH-P,M010000000000325173,3,0,"2021-03-10 20:11:32",Standard,56.80,39.80,35.50,13.620,英国仓卡板区库位
595-036E,UK,G1718,UK-5,UK-5PHIGH-P,G1718-901182-0323,18,0,"2021-03-06 19:14:00",Standard,76.00,65.00,16.00,6.000,英国仓卡板区库位
595-036F,UK,G2807,UK-5,UK-5PHIGH-P,G2807-J0907001-BK,3,0,"2021-07-03 10:33:39",Standard,81.00,77.00,52.00,15.000,英国仓卡板区库位
595-036G,UK,G666,UK-5,UK-5PHIGH-P,G666-G17000206,29,0,"2021-07-10 13:29:38",Standard,105.00,43.00,9.00,3.670,英国仓卡板区库位
595-037B,UK,G4527,UK-5,UK-5PHIGH-P,G4527-EBF80YM01UK,50,0,"2021-09-01 16:15:07",Standard,70.00,41.00,8.00,4.500,英国仓卡板区库位
595-037C,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004614,26,0,"2021-09-30 10:16:04",Standard,94.00,46.00,14.50,18.500,英国仓卡板区库位
595-037D,UK,G666,UK-5,UK-5PHIGH-P,G666-Y00120,54,0,"2021-08-05 15:45:56",Standard,79.00,41.00,6.00,2.762,英国仓卡板区库位
595-037E,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004684,2,0,"2021-01-15 15:16:05",Standard,83.00,29.00,12.00,4.100,英国仓卡板区库位
595-037F,UK,G666,UK-5,UK-5PHIGH-P,G666-G13005011,17,0,"2021-09-30 10:51:45",Standard,87.00,36.50,20.50,17.040,英国仓卡板区库位
595-037G,UK,G666,UK-5,UK-5PHIGH-P,G666-13030148,9,0,"2021-07-10 10:36:04",Standard,73.00,42.00,42.00,14.800,英国仓卡板区库位
595-038B,UK,G679,UK-5,UK-5PHIGH-P,G679-GB-JY09727,5,0,"2021-05-21 09:59:46",Standard,53.00,34.00,28.00,7.000,英国仓卡板区库位
595-038C,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000099,10,0,"2021-07-15 15:30:54",Standard,56.00,56.00,40.00,14.000,英国仓卡板区库位
595-038D,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004614,26,0,"2021-09-30 10:24:36",Standard,94.00,46.00,14.50,18.500,英国仓卡板区库位
595-038E,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-GT68-BLUE,10,0,"2021-07-15 16:04:51",Standard,79.00,52.00,28.00,18.316,英国仓卡板区库位
595-038F,UK,G2807,UK-5,UK-5PHIGH-P,G2807-J0415-04-QGY,3,0,"2021-07-03 10:29:37",Standard,77.00,77.00,73.00,16.000,英国仓卡板区库位
595-038G,UK,G666,UK-5,UK-5PHIGH-P,G666-G89001056,10,0,"2021-03-19 16:51:52",Standard,101.00,79.00,23.50,29.000,英国仓卡板区库位
595-039B,UK,G666,UK-5,UK-5PHIGH-P,G666-G13001513,10,0,"2021-07-15 15:38:31",Standard,57.00,55.00,40.00,13.800,英国仓卡板区库位
595-039C,UK,G907,UK-5,UK-5PHIGH-P,G907-HM0189704,2,0,"2020-12-19 07:56:38",Standard,110.50,44.00,20.50,15.690,英国仓卡板区库位
595-039D,UK,G2327,UK-5,UK-5PHIGH-P,G2327-DA145,15,0,"2021-08-25 17:11:17",Standard,64.00,47.00,34.00,5.385,英国仓卡板区库位
595-039E,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-GT68-BLUE,10,0,"2021-07-15 16:02:24",Standard,79.00,52.00,28.00,18.316,英国仓卡板区库位
595-039F,UK,G666,UK-5,UK-5PHIGH-P,G666-G23000424,6,2,"2021-09-30 10:46:59",Standard,62.00,40.00,7.00,3.000,英国仓卡板区库位
595-039G,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004614,20,0,"2021-09-30 10:20:05",Standard,94.00,46.00,14.50,18.500,英国仓卡板区库位
595-040B,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004740,32,0,"2021-02-21 12:39:51",Standard,98.50,26.00,18.00,11.420,英国仓卡板区库位
595-040C,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004471,6,0,"2021-03-04 23:47:30",Standard,98.50,48.50,41.00,27.000,英国仓卡板区库位
595-040D,UK,G666,UK-5,UK-5PHIGH-P,G666-G13000116,9,0,"2021-03-19 11:31:30",Standard,73.00,42.00,42.00,14.600,英国仓卡板区库位
595-040E,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004471,6,0,"2021-03-04 23:47:45",Standard,98.50,48.50,41.00,27.000,英国仓卡板区库位
595-040F,UK,G666,UK-5,UK-5PHIGH-P,G666-Y00120,54,0,"2021-08-05 15:48:11",Standard,79.00,41.00,6.00,2.762,英国仓卡板区库位
595-040G,UK,G1091,UK-5,UK-5PHIGH-P,G1091-RKYZ202006015,6,0,"2021-01-16 08:01:54",Standard,108.00,54.00,33.00,18.000,英国仓卡板区库位
595-041B,UK,G2807,UK-5,UK-5PHIGH-P,G2807-J0505001DGR,4,0,"2021-07-01 10:15:42",Standard,81.00,77.00,54.00,15.000,英国仓卡板区库位
595-041C,UK,G2807,UK-5,UK-5PHIGH-P,G2807-J0505001DGR,4,0,"2021-07-01 10:22:58",Standard,81.00,77.00,54.00,15.000,英国仓卡板区库位
595-041D,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000138,9,0,"2021-07-10 10:25:33",Standard,74.50,52.50,42.00,21.000,英国仓卡板区库位
595-041E,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000138,9,0,"2021-07-10 10:37:46",Standard,74.50,52.50,42.00,21.000,英国仓卡板区库位
595-041F,UK,G666,UK-5,UK-5PHIGH-P,G666-G56000024,8,0,"2021-07-01 09:57:34",Standard,92.00,57.00,35.00,28.000,英国仓卡板区库位
595-041G,UK,G536,UK-5,UK-5PHIGH-P,M010000000000430398,16,1,"2020-10-22 15:17:51",Standard,40.00,22.00,17.00,4.900,英国仓卡板区库位
595-042C,UK,G666,UK-5,UK-5PHIGH-P,G666-G56000024,8,0,"2021-07-01 10:18:50",Standard,92.00,57.00,35.00,28.000,英国仓卡板区库位
595-042D,UK,G666,UK-5,UK-5PHIGH-P,G666-G56000024,8,0,"2021-07-01 10:12:22",Standard,92.00,57.00,35.00,28.000,英国仓卡板区库位
595-042E,UK,G536,UK-5,UK-5PHIGH-P,M010000000001738274,32,0,"2021-02-03 10:06:13",Standard,30.00,28.00,27.50,2.000,英国仓卡板区库位
595-042F,UK,G2327,UK-5,UK-5PHIGH-P,G2327-DA160,12,0,"2021-08-25 15:07:39",Standard,94.00,65.00,18.00,19.500,英国仓卡板区库位
595-042G,UK,G666,UK-5,UK-5PHIGH-P,G666-G56000024,8,0,"2021-07-01 09:12:23",Standard,92.00,57.00,35.00,28.000,英国仓卡板区库位
595-043D,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000138,9,0,"2021-07-10 10:20:38",Standard,74.50,52.50,42.00,21.000,英国仓卡板区库位
595-043E,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000138,9,0,"2021-07-10 10:31:07",Standard,74.50,52.50,42.00,21.000,英国仓卡板区库位
595-043F,UK,G666,UK-5,UK-5PHIGH-P,G666-G57000104,22,0,"2021-06-28 20:18:22",Standard,41.00,31.50,24.50,5.160,英国仓卡板区库位
595-043G,UK,G536,UK-5,UK-5PHIGH-P,MP000000000005931,70,0,"2021-03-13 05:23:36",Standard,65.00,35.00,6.00,1.800,英国仓卡板区库位
595-044D,UK,G536,UK-5,UK-5PHIGH-P,M010000000001069921,27,0,"2021-02-19 12:19:59",Standard,32.00,15.50,15.00,1.200,英国仓卡板区库位
595-044E,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000138,9,0,"2021-07-10 10:31:30",Standard,74.50,52.50,42.00,21.000,英国仓卡板区库位
595-044F,UK,G666,UK-5,UK-5PHIGH-P,G666-G57000104,36,0,"2021-06-28 20:18:44",Standard,41.00,31.50,24.50,5.160,英国仓卡板区库位
595-044G,UK,G666,UK-5,UK-5PHIGH-P,G666-G57000104,36,0,"2021-06-28 20:19:08",Standard,41.00,31.50,24.50,5.160,英国仓卡板区库位
595-045D,UK,G536,UK-5,UK-5PHIGH-P,M010000000000341990,27,0,"2020-12-19 08:20:27",Standard,20.00,20.00,7.00,1.400,英国仓卡板区库位
595-045F,UK,G536,UK-5,UK-5PHIGH-P,M010000000001817824,34,0,"2021-02-23 13:59:41",Standard,86.50,43.00,6.00,5.300,英国仓卡板区库位
595-045G,UK,G666,UK-5,UK-5PHIGH-P,G666-G57000036,72,0,"2021-06-28 20:11:35",Standard,41.00,28.00,17.00,3.300,英国仓卡板区库位
595-046B,UK,G2807,UK-5,UK-5PHIGH-P,G2807-LYM200601-PINK,4,0,"2021-07-01 10:08:16",Standard,81.00,77.00,56.00,15.000,英国仓卡板区库位
595-046C,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-LR001A-BLUE,10,0,"2021-06-18 10:08:30",Standard,84.00,57.00,28.00,20.450,英国仓卡板区库位
595-046D,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-GTZ02-BLACK,12,0,"2021-07-15 15:08:14",Standard,115.00,65.00,12.00,18.460,英国仓卡板区库位
595-046E,UK,G666,UK-5,UK-5PHIGH-P,G666-17002960,18,0,"2021-07-10 09:59:15",Standard,105.00,40.50,8.00,3.465,英国仓卡板区库位
595-046F,UK,G3575,UK-5,UK-5PHIGH-P,G3575-VACD60BUK,56,0,"2021-11-05 21:48:54",Standard,44.00,40.00,20.00,3.142,英国仓卡板区库位
595-046G,UK,G666,UK-5,UK-5PHIGH-P,G666-G13005010,21,0,"2021-09-30 10:00:45",Standard,87.50,37.00,20.50,17.020,英国仓卡板区库位
595-047B,UK,G536,UK-5,UK-5PHIGH-P,M010000000001367123,142,0,"2020-12-05 04:30:32",Standard,31.80,29.50,5.30,0.920,英国仓卡板区库位
595-047C,UK,G536,UK-5,UK-5PHIGH-P,MP000000000006529,79,0,"2021-02-14 14:50:58",Standard,28.00,28.00,15.00,1.600,英国仓卡板区库位
595-047D,UK,G666,UK-5,UK-5PHIGH-P,G666-G57000108,36,0,"2021-06-28 19:22:18",Standard,42.00,31.00,24.00,5.150,英国仓卡板区库位
595-047E,UK,G536,UK-5,UK-5PHIGH-P,M010000000001707370,11,0,"2021-03-10 19:04:11",Standard,58.00,43.00,16.00,9.300,英国仓卡板区库位
595-047G,UK,G666,UK-5,UK-5PHIGH-P,G666-G89001062,10,0,"2021-03-19 16:47:03",Standard,108.00,80.00,25.00,29.000,英国仓卡板区库位
595-048B,UK,G536,UK-5,UK-5PHIGH-P,MP000000000002783,60,0,"2021-03-11 01:48:13",Standard,28.00,27.00,27.00,1.350,英国仓卡板区库位
595-048C,UK,G1091,UK-5,UK-5PHIGH-P,G1091-RKYZ202004056,8,0,"2020-09-24 05:31:24",Standard,59.00,54.00,47.00,13.540,英国仓卡板区库位
595-048D,UK,G536,UK-5,UK-5PHIGH-P,M010000000000311303,73,0,"2020-11-13 06:13:32",Standard,43.00,35.50,11.50,4.960,英国仓卡板区库位
595-048E,UK,G666,UK-5,UK-5PHIGH-P,G666-G26000446,1,0,"2021-08-18 14:22:25",Standard,98.00,49.50,15.00,10.820,英国仓卡板区库位
595-048F,UK,G666,UK-5,UK-5PHIGH-P,G666-17003000,19,0,"2021-07-10 09:55:59",Standard,105.00,40.50,8.00,3.569,英国仓卡板区库位
595-048G,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1412-W,12,0,"2021-01-15 03:52:45",Standard,48.00,40.00,39.00,7.300,英国仓卡板区库位
595-049C,UK,G679,UK-5,UK-5PHIGH-P,G679-3116200037811,14,0,"2021-06-28 12:46:42",Standard,92.00,79.00,16.00,28.600,英国仓卡板区库位
595-049D,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-LR001A-BLUE,10,0,"2021-06-18 10:03:06",Standard,84.00,57.00,28.00,20.450,英国仓卡板区库位
595-049E,UK,G536,UK-5,UK-5PHIGH-P,M010000000002535294,20,0,"2020-09-18 01:10:47",Standard,68.00,63.00,9.00,1.930,英国仓卡板区库位
595-049F,UK,G666,UK-5,UK-5PHIGH-P,G666-G13000116,9,0,"2021-07-10 09:51:53",Standard,73.00,42.00,42.00,14.600,英国仓卡板区库位
595-049G,UK,G666,UK-5,UK-5PHIGH-P,G666-Y00119,7,0,"2021-08-05 15:42:46",Standard,99.00,11.50,10.50,1.880,英国仓卡板区库位
595-050B,UK,G666,UK-5,UK-5PHIGH-P,G666-G34000209,9,0,"2021-06-17 17:02:16",Standard,106.50,76.00,21.00,18.710,英国仓卡板区库位
595-050C,UK,G666,UK-5,UK-5PHIGH-P,G666-G34000208,6,0,"2021-06-17 17:03:47",Standard,118.00,61.00,30.00,28.000,英国仓卡板区库位
595-050D,UK,G666,UK-5,UK-5PHIGH-P,G666-G52000138,5,0,"2021-07-10 10:16:33",Standard,74.50,52.50,42.00,21.000,英国仓卡板区库位
595-050E,UK,G2807,UK-5,UK-5PHIGH-P,G2807-LYM200601-PINK,4,0,"2021-06-30 17:59:33",Standard,81.00,77.00,56.00,15.000,英国仓卡板区库位
595-050F,UK,G536,UK-5,UK-5PHIGH-P,M010000000000342491,56,0,"2021-03-10 17:33:23",Standard,40.00,40.00,15.00,3.450,英国仓卡板区库位
595-050G,UK,G536,UK-5,UK-5PHIGH-P,M010000000002199791,2,0,"2020-08-11 19:52:27",Standard,63.00,51.00,28.00,6.220,英国仓卡板区库位
595-051C,UK,G666,UK-5,UK-5PHIGH-P,G666-G57000082,80,0,"2021-08-18 14:20:49",Standard,106.00,13.50,13.50,1.800,英国仓卡板区库位
595-051D,UK,G1718,UK-5,UK-5PHIGH-P,G1718-901182-0322,8,0,"2021-03-06 19:04:33",Standard,76.00,62.00,29.00,10.500,英国仓卡板区库位
595-051E,UK,G536,UK-5,UK-5PHIGH-P,M010000000001234496,113,0,"2021-02-03 07:45:07",Standard,23.00,23.00,13.00,1.000,英国仓卡板区库位
595-051F,UK,G536,UK-5,UK-5PHIGH-P,M010000000000196900,26,0,"2020-09-18 04:11:35",Standard,32.00,24.00,8.00,0.550,英国仓卡板区库位
595-051G,UK,G1091,UK-5,UK-5PHIGH-P,G1091-RJTC202007034GCR,18,1,"2021-01-28 08:06:58",Standard,89.00,51.00,14.00,16.000,英国仓卡板区库位
595-052B,UK,G666,UK-5,UK-5PHIGH-P,G666-G34000209,8,0,"2021-06-17 17:00:44",Standard,106.50,76.00,21.00,18.710,英国仓卡板区库位
595-052C,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-LR001A-BLUE,10,0,"2021-06-18 09:57:17",Standard,84.00,57.00,28.00,20.450,英国仓卡板区库位
595-052D,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-LR001A-BLUE,10,0,"2021-06-18 09:58:57",Standard,84.00,57.00,28.00,20.450,英国仓卡板区库位
595-052F,UK,G2327,UK-5,UK-5PHIGH-P,G2327-DA160,12,0,"2021-08-25 14:59:50",Standard,94.00,65.00,18.00,19.500,英国仓卡板区库位
595-052G,UK,G666,UK-5,UK-5PHIGH-P,G666-G13000116,9,0,"2021-07-10 09:49:27",Standard,73.00,42.00,42.00,14.600,英国仓卡板区库位
595-053B,UK,G536,UK-5,UK-5PHIGH-P,M010000000001562630,61,1,"2020-11-16 21:53:05",Standard,74.00,20.00,7.00,2.520,英国仓卡板区库位
595-053C,UK,G658,UK-5,UK-5PHIGH-P,G658-RT1909024,4,0,"2020-12-19 07:54:10",Standard,79.20,65.00,32.60,20.650,英国仓卡板区库位
595-053D,UK,G2852,UK-5,UK-5PHIGH-P,G2852-UK-LR001A-BLUE,10,0,"2021-06-18 10:00:38",Standard,84.00,57.00,28.00,20.450,英国仓卡板区库位
595-053E,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342S-LP,6,0,"2021-08-10 10:49:59",Standard,72.00,60.00,47.00,10.900,英国仓卡板区库位
595-053F,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342S-G,6,0,"2021-08-10 10:52:58",Standard,72.00,59.00,47.00,9.400,英国仓卡板区库位
595-053G,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-P,6,0,"2021-06-18 09:25:48",Standard,72.00,53.50,52.50,10.000,英国仓卡板区库位
595-054B,UK,G536,UK-5,UK-5PHIGH-P,M010000000002418538,12,0,"2021-03-10 16:56:30",Standard,118.00,62.00,12.00,29.000,英国仓卡板区库位
595-054C,UK,G536,UK-5,UK-5PHIGH-P,MP000000000007313,18,0,"2021-03-10 17:29:03",Standard,79.00,52.00,17.00,5.080,英国仓卡板区库位
595-054D,UK,G666,UK-5,UK-5PHIGH-P,G666-G13003764,28,0,"2021-09-30 10:11:45",Standard,84.50,41.50,12.00,13.609,英国仓卡板区库位
595-054E,UK,G666,UK-5,UK-5PHIGH-P,G666-G26000533,7,0,"2021-06-23 12:39:11",Standard,76.00,68.00,28.50,10.450,英国仓卡板区库位
595-054F,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-P,6,0,"2021-06-18 09:23:00",Standard,72.00,53.50,52.50,10.000,英国仓卡板区库位
595-054G,UK,G1718,UK-5,UK-5PHIGH-P,G1718-901182-0322,8,0,"2021-03-06 18:59:43",Standard,76.00,62.00,29.00,10.500,英国仓卡板区库位
595-055B,UK,G666,UK-5,UK-5PHIGH-P,G666-G13005014,29,0,"2021-08-25 14:55:59",Standard,106.00,39.50,11.00,14.500,英国仓卡板区库位
595-055C,UK,G1718,UK-5,UK-5PHIGH-P,G1718-901182-0322,8,0,"2021-03-06 18:49:37",Standard,76.00,62.00,29.00,10.500,英国仓卡板区库位
595-055D,UK,G666,UK-5,UK-5PHIGH-P,G666-G89001179,20,0,"2021-07-19 10:10:46",Standard,98.00,67.00,12.00,20.000,英国仓卡板区库位
595-055E,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-G,6,0,"2021-06-18 09:11:47",Standard,71.50,53.00,53.00,9.800,英国仓卡板区库位
595-055F,UK,G536,UK-5,UK-5PHIGH-P,M010000000002001808,18,0,"2021-02-19 11:45:10",Standard,68.00,37.00,21.00,9.600,英国仓卡板区库位
595-055G,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-P,6,0,"2021-06-18 09:20:06",Standard,72.00,53.50,52.50,10.000,英国仓卡板区库位
595-056B,UK,G679,UK-5,UK-5PHIGH-P,G679-3116200037811,14,0,"2021-06-28 12:45:51",Standard,92.00,79.00,16.00,28.600,英国仓卡板区库位
595-056D,UK,G666,UK-5,UK-5PHIGH-P,G666-G34000209,9,0,"2021-06-17 16:53:52",Standard,106.50,76.00,21.00,18.710,英国仓卡板区库位
595-056E,UK,G3048,UK-5,UK-5PHIGH-P,G3048-50601.N,96,0,"2021-06-10 13:53:29",Standard,23.00,17.00,16.00,1.257,英国仓卡板区库位
595-056F,UK,G666,UK-5,UK-5PHIGH-P,G666-G13003809,24,0,"2021-09-30 09:57:12",Standard,85.00,41.50,15.50,14.200,英国仓卡板区库位
595-056G,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-P,6,0,"2021-06-18 09:16:56",Standard,72.00,53.50,52.50,10.000,英国仓卡板区库位
595-057C,UK,G536,UK-5,UK-5PHIGH-P,M010000000002318228,19,0,"2021-03-10 16:54:03",Standard,57.00,57.00,9.50,3.580,英国仓卡板区库位
595-057D,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-G,6,0,"2021-06-18 09:06:33",Standard,71.50,53.00,53.00,9.800,英国仓卡板区库位
595-057E,UK,G2425,UK-5,UK-5PHIGH-P,G2425-TN-8091-CREAM,6,0,"2021-09-16 12:43:38",Standard,78.00,59.00,38.00,11.800,英国仓卡板区库位
595-057F,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1342-T,6,0,"2021-06-18 09:09:09",Standard,72.00,54.00,52.00,6.440,英国仓卡板区库位
595-057G,UK,G666,UK-5,UK-5PHIGH-P,G666-G89001062,10,0,"2021-03-19 16:47:03",Standard,108.00,80.00,25.00,29.000,英国仓卡板区库位
595-058B,UK,G679,UK-5,UK-5PHIGH-P,G679-3116200037811,14,0,"2021-06-28 12:47:34",Standard,92.00,79.00,16.00,28.600,英国仓卡板区库位
595-058C,UK,G536,UK-5,UK-5PHIGH-P,M010000000001839095,15,0,"2021-03-04 23:55:08",Standard,124.00,62.00,10.00,12.500,英国仓卡板区库位
595-058D,UK,G1091,UK-5,UK-5PHIGH-P,G1091-XKRC201907031,4,0,"2020-12-19 08:15:29",Standard,76.00,75.00,50.00,26.500,英国仓卡板区库位
595-058E,UK,G536,UK-5,UK-5PHIGH-P,M010000000000468013,64,0,"2021-03-11 01:35:51",Standard,106.00,17.00,12.00,1.700,英国仓卡板区库位
595-058F,UK,G666,UK-5,UK-5PHIGH-P,G666-G13004907,2,0,"2021-02-19 11:25:49",Standard,118.00,70.00,33.00,21.000,英国仓卡板区库位
595-058G,UK,G2425,UK-5,UK-5PHIGH-P,G2425-TN-8091-GREEN,6,0,"2021-09-16 12:48:57",Standard,78.00,59.00,38.00,11.800,英国仓卡板区库位
595-059B,UK,G2852,UK-5,UK-5PHIGH-P,G2852-FUR-GTP-68-RED,10,0,"2021-06-05 14:29:24",Standard,79.00,53.00,28.00,18.000,英国仓卡板区库位
595-059C,UK,G679,UK-5,UK-5PHIGH-P,G679-3116200037811,14,0,"2021-06-28 12:46:04",Standard,92.00,79.00,16.00,28.600,英国仓卡板区库位
595-059D,UK,G1091,UK-5,UK-5PHIGH-P,G1091-XFSC201908010,10,0,"2021-01-14 01:37:44",Standard,88.00,35.00,15.00,8.700,英国仓卡板区库位
595-059E,UK,G2425,UK-5,UK-5PHIGH-P,G2425-GY-1391-U,18,0,"2021-06-18 09:04:08",Standard,59.50,44.00,26.00,5.800,英国仓卡板区库位
595-059F,UK,G666,UK-5,UK-5PHIGH-P,G666-13026183,36,0,"2021-08-24 10:06:24",Standard,63.00,62.00,8.00,5.540,英国仓卡板区库位
595-059G,UK,G666,UK-5,UK-5PHIGH-P,G666-13030148,9,0,"2021-03-07 19:35:21",Standard,73.00,42.00,42.00,14.800,英国仓卡板区库位
595-060B,UK,G2852,UK-5,UK-5PHIGH-P,G2852-FUR-GTP-68-RED,10,0,"2021-06-05 14:27:14",Standard,79.00,53.00,28.00,18.000,英国仓卡板区库位
595-060C,UK,G666,UK-5,UK-5PHIGH-P,G666-G14000263,14,0,"2021-08-05 08:31:23",Standard,60.00,50.00,40.00,7.500,英国仓卡板区库位
595-060D,UK,G666,UK-5,UK-5PHIGH-P,G666-13026183,36,0,"2021-08-24 10:48:35",Standard,63.00,62.00,8.00,5.540,英国仓卡板区库位
595-060E,UK,G666,UK-5,UK-5PHIGH-P,G666-G13000116,9,0,"2021-03-19 11:27:54",Standard,73.00,42.00,42.00,14.600,英国仓卡板区库位
595-060F,UK,G666,UK-5,UK-5PHIGH-P,G666-G13001513,10,0,"2021-07-15 15:36:14",Standard,57.00,55.00,40.00,13.800,英国仓卡板区库位
595-060G,UK,G666,UK-5,UK-5PHIGH-P,G666-G89001056,10,0,"2021-03-19 16:51:52",Standard,101.00,79.00,23.50,29.000,英国仓卡板区库位
